website,loc,lastmod,cured_name
www.kevinrchant.com,https://www.kevinrchant.com/2021/06/08/t-sql-tuesday-139-using-azure-devops-in-a-hybrid-data-world/,2021 10 24,t sql tuesday 139 using azure devops in a hybrid data world
www.kevinrchant.com,https://www.kevinrchant.com/2021/02/15/experiments-to-use-azure-devops-with-azure-synapse-analytics-sql-pools/,2021 11 04,experiments to use azure devops with azure synapse analytics sql pools
www.kevinrchant.com,https://www.kevinrchant.com/2020/10/06/common-questions-about-migrating-to-azure-devops-for-sql-server-deployments/,2021 11 11,common questions about migrating to azure devops for sql server deployments
www.kevinrchant.com,https://www.kevinrchant.com/2021/08/07/azure-as-a-sql-server-time-machine/,2021 11 14,azure as a sql server time machine
www.kevinrchant.com,https://www.kevinrchant.com/2021/11/08/reasons-to-learn-github-if-using-azure-devops/,2021 11 14,reasons to learn github if using azure devops
www.kevinrchant.com,https://www.kevinrchant.com/2021/10/31/microsoft-ignite-and-dataweekender-in-the-same-week/,2021 11 15,microsoft ignite and dataweekender in the same week
www.kevinrchant.com,https://www.kevinrchant.com/2021/12/14/t-sql-tuesday-145-answers-about-events-and-costa-rica/,2021 12 14,t sql tuesday 145 answers about events and costa rica
www.kevinrchant.com,https://www.kevinrchant.com/2021/12/21/version-control-for-sql-server-management-studio-templates-using-azure-repos/,2021 12 21,version control for sql server management studio templates using azure repos
www.kevinrchant.com,https://www.kevinrchant.com/2021/12/28/many-thank-yous-for-2021/,2021 12 28,many thank yous for 2021
www.kevinrchant.com,https://www.kevinrchant.com/2021/03/17/configuring-your-personal-azure-devops-organization-for-azure-synapse-studio-git-integration/,2022 01 06,configuring your personal azure devops organization for azure synapse studio git integration
www.kevinrchant.com,https://www.kevinrchant.com/2020/11/17/deploy-sqlwatch-to-sql-server-using-github-actions/,2022 01 06,deploy sqlwatch to sql server using github actions
www.kevinrchant.com,https://www.kevinrchant.com/2021/02/09/t-sql-tuesday-135-azure-data-studio-and-my-coffee-machine/,2022 01 06,t sql tuesday 135 azure data studio and my coffee machine
www.kevinrchant.com,https://www.kevinrchant.com/2021/07/16/advantages-of-creating-own-azure-devops-organization/,2022 01 06,advantages of creating own azure devops organization
www.kevinrchant.com,https://www.kevinrchant.com/2021/07/21/using-azure-test-plans-for-data-platform-deployments/,2022 01 06,using azure test plans for data platform deployments
www.kevinrchant.com,https://www.kevinrchant.com/2021/08/23/azure-test-plans-example-for-azure-synapse-analytics/,2022 01 06,azure test plans example for azure synapse analytics
www.kevinrchant.com,https://www.kevinrchant.com/2021/09/23/copy-an-azure-data-factory-pipeline-to-synapse-studio/,2022 01 24,copy an azure data factory pipeline to synapse studio
www.kevinrchant.com,https://www.kevinrchant.com/2022/01/25/automate-a-pipeline-migration-to-a-synapse-workspace-using-azure-devops/,2022 01 28,automate a pipeline migration to a synapse workspace using azure devops
www.kevinrchant.com,https://www.kevinrchant.com/2021/12/15/azure-devops-based-training-day-at-sqlbits-2022/,2022 02 02,azure devops based training day at sqlbits 2022
www.kevinrchant.com,https://www.kevinrchant.com/2022/02/08/t-sql-tuesday-147-thoughts-about-sql-server-upgrades/,2022 02 08,t sql tuesday 147 thoughts about sql server upgrades
www.kevinrchant.com,https://www.kevinrchant.com/2022/01/15/call-for-speakers-for-dataweekender-cu5-is-now-open/,2022 02 13,call for speakers for dataweekender cu5 is now open
www.kevinrchant.com,https://www.kevinrchant.com/2022/02/14/dataweekender-loves-trees/,2022 02 15,dataweekender loves trees
www.kevinrchant.com,https://www.kevinrchant.com/2021/04/26/store-dbatools-powershell-module-as-a-package-in-azure-devops/,2022 03 06,store dbatools powershell module as a package in azure devops
www.kevinrchant.com,https://www.kevinrchant.com/2021/08/16/azure-test-plans-example-for-azure-data-factory/,2022 03 09,azure test plans example for azure data factory
www.kevinrchant.com,https://www.kevinrchant.com/2022/03/20/ghosts-in-the-azure-devops-machine/,2022 03 20,ghosts in the azure devops machine
www.kevinrchant.com,https://www.kevinrchant.com/2021/05/20/using-github-cli-with-github-actions-for-data-platform-deployments/,2022 04 04,using github cli with github actions for data platform deployments
www.kevinrchant.com,https://www.kevinrchant.com/2021/04/22/deploy-from-one-source-to-multiple-sql-server-database-types-using-github-actions/,2022 04 04,deploy from one source to multiple sql server database types using github actions
www.kevinrchant.com,https://www.kevinrchant.com/2020/09/14/same-dacpac-for-azure-pipelines-and-github-actions-deployments/,2022 04 04,same dacpac for azure pipelines and github actions deployments
www.kevinrchant.com,https://www.kevinrchant.com/2022/02/17/version-control-for-sql-server-management-studio-templates-using-github/,2022 04 04,version control for sql server management studio templates using github
www.kevinrchant.com,https://www.kevinrchant.com/2021/08/03/using-azure-test-plans-with-github-deployments/,2022 04 04,using azure test plans with github deployments
www.kevinrchant.com,https://www.kevinrchant.com/2021/06/23/well-timed-question-about-github-and-azure-devops/,2022 04 04,well timed question about github and azure devops
www.kevinrchant.com,https://www.kevinrchant.com/2020/09/21/tips-about-using-both-azure-devops-and-github-together-for-sql-server-deployments/,2022 04 04,tips about using both azure devops and github together for sql server deployments
www.kevinrchant.com,https://www.kevinrchant.com/2022/04/08/submit-a-session-to-dataweekender-cu5-and-plant-a-tree/,2022 04 12,submit a session to dataweekender cu5 and plant a tree
www.kevinrchant.com,https://www.kevinrchant.com/2022/04/12/t-sql-tuesday-149-best-t-sql-advice-i-would-give-younger-self/,2022 04 12,t sql tuesday 149 best t sql advice i would give younger self
www.kevinrchant.com,https://www.kevinrchant.com/2022/04/18/more-tips-about-using-azure-test-plans-with-github/,2022 04 20,more tips about using azure test plans with github
www.kevinrchant.com,https://www.kevinrchant.com/2021/01/28/great-timing-for-an-azure-synapse-analytics-session/,2022 04 20,great timing for an azure synapse analytics session
www.kevinrchant.com,https://www.kevinrchant.com/2020/12/28/2020-is-definitely-a-year-to-remember/,2022 04 20,2020 is definitely a year to remember
www.kevinrchant.com,https://www.kevinrchant.com/2022/03/22/question-about-ci-cd-method-for-serverless-sql-pools/,2022 04 22,question about ci cd method for serverless sql pools
www.kevinrchant.com,https://www.kevinrchant.com/2022/03/28/connect-a-database-project-in-azure-repos-to-azure-pipelines/,2022 04 25,connect a database project in azure repos to azure pipelines
www.kevinrchant.com,https://www.kevinrchant.com/2022/04/25/keep-your-azure-synapse-secrets-secret-in-azure-devops/,2022 04 25,keep your azure synapse secrets secret in azure devops
www.kevinrchant.com,https://www.kevinrchant.com/2021/11/04/thoughts-on-most-recent-microsoft-ignite/,2022 04 29,thoughts on most recent microsoft ignite
www.kevinrchant.com,https://www.kevinrchant.com/2022/05/02/one-yaml-pipeline-for-many-azure-synapse-environments-in-azure-devops/,2022 05 02,one yaml pipeline for many azure synapse environments in azure devops
www.kevinrchant.com,https://www.kevinrchant.com/2022/04/21/interesting-trio-of-data-certifications-from-microsoft/,2022 05 06,interesting trio of data certifications from microsoft
www.kevinrchant.com,https://www.kevinrchant.com/2022/05/06/dataweekender-cu5-schedule-is-now-live/,2022 05 09,dataweekender cu5 schedule is now live
www.kevinrchant.com,https://www.kevinrchant.com/2020/10/26/set-up-your-laptop-as-an-azure-devops-agent-to-test-sql-server-deployments/,2022 05 10,set up your laptop as an azure devops agent to test sql server deployments
www.kevinrchant.com,https://www.kevinrchant.com/2020/02/17/significant-sql-server-2019-licensing-changes/,2022 05 10,significant sql server 2019 licensing changes
www.kevinrchant.com,https://www.kevinrchant.com/2022/05/18/keep-your-azure-synapse-secrets-secret-in-github/,2022 05 18,keep your azure synapse secrets secret in github
www.kevinrchant.com,https://www.kevinrchant.com/2022/04/05/data-toboggan-and-the-dp-500-exam-connection/,2022 05 30,data toboggan and the dp 500 exam connection
www.kevinrchant.com,https://www.kevinrchant.com/2021/06/28/connect-a-local-sql-server-database-to-azure-synapse/,2022 06 09,connect a local sql server database to azure synapse
www.kevinrchant.com,https://www.kevinrchant.com/2022/05/25/create-dacpac-for-sql-server-2022-databases-using-sqlpackage/,2022 06 14,create dacpac for sql server 2022 databases using sqlpackage
www.kevinrchant.com,https://www.kevinrchant.com/2022/06/14/t-sql-tuesday-151-t-sql-consistency-and-comments/,2022 06 14,t sql tuesday 151 t sql consistency and comments
www.kevinrchant.com,https://www.kevinrchant.com/2022/05/10/t-sql-tuesday-150-two-interviews-at-once/,2022 06 30,t sql tuesday 150 two interviews at once
www.kevinrchant.com,https://www.kevinrchant.com/2021/01/25/unit-tests-for-an-azure-synapse-analytics-dedicated-sql-pool/,2022 07 08,unit tests for an azure synapse analytics dedicated sql pool
www.kevinrchant.com,https://www.kevinrchant.com/2022/07/12/t-sql-tuesday-152-save-your-colleagues-from-a-database-restore-nightmare/,2022 07 12,t sql tuesday 152 save your colleagues from a database restore nightmare
www.kevinrchant.com,https://www.kevinrchant.com/2022/08/05/significant-updates-to-an-azure-sql-database-repository/,2022 08 05,significant updates to an azure sql database repository
www.kevinrchant.com,https://www.kevinrchant.com/2020/09/08/t-sql-tuesday-129-automating-sql-server-updates-using-azure-devops/,2022 08 08,t sql tuesday 129 automating sql server updates using azure devops
www.kevinrchant.com,https://www.kevinrchant.com/2019/08/01/sql-server-2019-and-azure-devops-feedback/,2022 08 08,sql server 2019 and azure devops feedback
www.kevinrchant.com,https://www.kevinrchant.com/2019/05/22/azure-devops-test-environment-options/,2022 08 08,azure devops test environment options
www.kevinrchant.com,https://www.kevinrchant.com/2019/01/03/installing-azure-devops-server-2019-rc1-on-my-laptop/,2022 08 08,installing azure devops server 2019 rc1 on my laptop
www.kevinrchant.com,https://www.kevinrchant.com/2021/04/13/t-sql-tuesday-137-using-notebooks-more-with-azure-data-engineering-services/,2022 08 08,t sql tuesday 137 using notebooks more with azure data engineering services
www.kevinrchant.com,https://www.kevinrchant.com/2020/02/26/comparison-between-adopting-devops-practices-and-preparing-for-cycling-event/,2022 08 08,comparison between adopting devops practices and preparing for cycling event
www.kevinrchant.com,https://www.kevinrchant.com/2020/02/12/keep-checking-azure-for-changes/,2022 08 08,keep checking azure for changes
www.kevinrchant.com,https://www.kevinrchant.com/2019/12/09/beautiful-azure-boards-query/,2022 08 08,beautiful azure boards query
www.kevinrchant.com,https://www.kevinrchant.com/2022/03/14/sqlbits-2022-and-what-is-next/,2022 08 08,sqlbits 2022 and what is next
www.kevinrchant.com,https://www.kevinrchant.com/2022/01/31/power-bi-instead-of-slides-again-for-data-toboggan/,2022 08 08,power bi instead of slides again for data toboggan
www.kevinrchant.com,https://www.kevinrchant.com/2022/01/19/when-a-duet-becomes-a-trio-for-sqlbits/,2022 08 08,when a duet becomes a trio for sqlbits
www.kevinrchant.com,https://www.kevinrchant.com/2022/01/11/t-sql-tuesday-146-frequent-updates-to-sql-server-database-objects/,2022 08 08,t sql tuesday 146 frequent updates to sql server database objects
www.kevinrchant.com,https://www.kevinrchant.com/2021/11/29/first-zero-slide-session-at-power-bi-fest/,2022 08 08,first zero slide session at power bi fest
www.kevinrchant.com,https://www.kevinrchant.com/2021/10/12/t-sql-tuesday-143-two-of-my-personal-go-to-scripts/,2022 08 08,t sql tuesday 143 two of my personal go to scripts
www.kevinrchant.com,https://www.kevinrchant.com/2020/11/10/t-sql-tuesday-132-coping-with-the-pandemic/,2022 08 08,t sql tuesday 132 coping with the pandemic
www.kevinrchant.com,https://www.kevinrchant.com/2020/08/31/speaking-at-sql-saturday-oslo/,2022 08 08,speaking at sql saturday oslo
www.kevinrchant.com,https://www.kevinrchant.com/2020/08/27/busy-month-ahead/,2022 08 08,busy month ahead
www.kevinrchant.com,https://www.kevinrchant.com/2020/08/05/speaking-at-sql-saturday-iowa/,2022 08 08,speaking at sql saturday iowa
www.kevinrchant.com,https://www.kevinrchant.com/2020/07/29/speaking-at-my-first-us-based-sql-saturday/,2022 08 08,speaking at my first us based sql saturday
www.kevinrchant.com,https://www.kevinrchant.com/2020/07/16/first-ever-11pm-session/,2022 08 08,first ever 11pm session
www.kevinrchant.com,https://www.kevinrchant.com/2020/07/08/speaking-at-lightup-virtual-conference/,2022 08 08,speaking at lightup virtual conference
www.kevinrchant.com,https://www.kevinrchant.com/2020/02/19/how-sql-server-professionals-can-benefit-from-using-version-control/,2022 08 08,how sql server professionals can benefit from using version control
www.kevinrchant.com,https://www.kevinrchant.com/2020/02/05/sql-server-product-owner-advice/,2022 08 08,sql server product owner advice
www.kevinrchant.com,https://www.kevinrchant.com/2020/01/22/lessons-learned-by-a-time-travelling-sql-server-dba-part-three-the-present/,2022 08 08,lessons learned by a time travelling sql server dba part three the present
www.kevinrchant.com,https://www.kevinrchant.com/2020/01/01/using-2020-vision-with-sql-server/,2022 08 08,using 2020 vision with sql server
